type,w_title,w_full,w_current,w_problem,w_proposal,w_article,precision_at_5,precision_at_10,ndcg_at_10,mrr,average_relevance,average_legal_meaning_score,num_evaluated_pairs,num_unlabeled_pairs,num_sources,objective_score,candidate_recall_objective,ranking_objective,w_raw,w_structured,w_problem_proposal,w_weighted_field,w_cleaned,w_hybrid
final_ensemble,,,,,,,0.368,0.2399,0.8087,0.6337,1.4208,35.31,732,18,75,0.5534,0.4491,0.6593,0.1,0.25,0.15,0.1,0.0,0.4
final_ensemble,,,,,,,0.3653,0.2401,0.8036,0.6337,1.4213,35.32,731,19,75,0.5505,0.4486,0.6565,0.1,0.25,0.15,0.1,0.05,0.35
final_ensemble,,,,,,,0.3573,0.2401,0.8014,0.634,1.4186,35.24,731,19,75,0.5459,0.4462,0.654,0.1,0.25,0.15,0.1,0.1,0.3
final_ensemble,,,,,,,0.3573,0.2414,0.8008,0.634,1.4186,35.21,731,19,75,0.5457,0.447,0.6537,0.1,0.25,0.15,0.1,0.15,0.25
final_ensemble,,,,,,,0.352,0.2441,0.7969,0.6333,1.4227,35.28,731,19,75,0.5417,0.4479,0.6507,0.1,0.25,0.15,0.1,0.2,0.2
final_ensemble,,,,,,,0.3573,0.2399,0.8117,0.6456,1.4186,35.38,731,19,75,0.5513,0.4461,0.6627,0.1,0.25,0.15,0.15,0.0,0.35
final_ensemble,,,,,,,0.3573,0.2399,0.8102,0.6449,1.4145,35.17,731,19,75,0.5507,0.4454,0.6618,0.1,0.25,0.15,0.15,0.05,0.3
final_ensemble,,,,,,,0.3573,0.2399,0.8042,0.6405,1.4131,35.14,731,19,75,0.548,0.4452,0.6575,0.1,0.25,0.15,0.15,0.1,0.25
final_ensemble,,,,,,,0.3573,0.2399,0.8048,0.6408,1.4077,34.99,731,19,75,0.5483,0.4444,0.6579,0.1,0.25,0.15,0.15,0.15,0.2
final_ensemble,,,,,,,0.3547,0.2399,0.7986,0.6341,1.409,35.03,731,19,75,0.5438,0.444,0.6522,0.1,0.25,0.15,0.15,0.2,0.15
final_ensemble,,,,,,,0.3653,0.237,0.813,0.6487,1.411,35.23,730,20,75,0.5563,0.4452,0.666,0.1,0.25,0.15,0.2,0.0,0.3
final_ensemble,,,,,,,0.36,0.237,0.8109,0.6492,1.411,35.25,730,20,75,0.5531,0.4438,0.6641,0.1,0.25,0.15,0.2,0.05,0.25
final_ensemble,,,,,,,0.3547,0.2368,0.8082,0.6487,1.4077,35.17,731,19,75,0.5495,0.4419,0.6617,0.1,0.25,0.15,0.2,0.1,0.2
final_ensemble,,,,,,,0.352,0.2368,0.7998,0.6354,1.4057,35.15,732,18,75,0.543,0.4409,0.6527,0.1,0.25,0.15,0.2,0.15,0.15
final_ensemble,,,,,,,0.3573,0.2382,0.7956,0.6364,1.4065,34.68,733,17,75,0.5446,0.4432,0.6522,0.1,0.25,0.2,0.0,0.0,0.45
final_ensemble,,,,,,,0.3573,0.2395,0.7915,0.63,1.4093,34.7,733,17,75,0.5421,0.4444,0.6481,0.1,0.25,0.2,0.0,0.05,0.4
final_ensemble,,,,,,,0.352,0.2422,0.7902,0.63,1.4134,34.86,733,17,75,0.5391,0.4453,0.6465,0.1,0.25,0.2,0.0,0.1,0.35
final_ensemble,,,,,,,0.3493,0.2422,0.7893,0.63,1.4093,34.8,733,17,75,0.5374,0.444,0.6455,0.1,0.25,0.2,0.0,0.15,0.3
final_ensemble,,,,,,,0.3493,0.2409,0.7869,0.6233,1.4052,34.73,733,17,75,0.5354,0.4426,0.6421,0.1,0.25,0.2,0.0,0.2,0.25
final_ensemble,,,,,,,0.3547,0.2413,0.8006,0.6311,1.4153,35.01,732,18,75,0.5437,0.4457,0.6521,0.1,0.25,0.2,0.05,0.0,0.4
final_ensemble,,,,,,,0.3547,0.2414,0.7966,0.6245,1.4172,35.03,731,19,75,0.5412,0.4461,0.648,0.1,0.25,0.2,0.05,0.05,0.35
final_ensemble,,,,,,,0.3493,0.2414,0.7978,0.6238,1.4172,35.07,731,19,75,0.5387,0.4447,0.6472,0.1,0.25,0.2,0.05,0.1,0.3
final_ensemble,,,,,,,0.3493,0.2414,0.7945,0.6238,1.4159,35.06,731,19,75,0.5378,0.4446,0.6457,0.1,0.25,0.2,0.05,0.15,0.25
final_ensemble,,,,,,,0.3493,0.2442,0.7909,0.6309,1.4178,35.05,730,20,75,0.5381,0.4465,0.6466,0.1,0.25,0.2,0.05,0.2,0.2
final_ensemble,,,,,,,0.3653,0.2388,0.8042,0.6321,1.4112,35.06,732,18,75,0.5503,0.4463,0.6562,0.1,0.25,0.2,0.1,0.0,0.35
final_ensemble,,,,,,,0.36,0.2388,0.7995,0.6325,1.4057,34.91,732,18,75,0.5463,0.4441,0.6531,0.1,0.25,0.2,0.1,0.05,0.3
final_ensemble,,,,,,,0.3547,0.2414,0.7992,0.6325,1.4104,35.02,731,19,75,0.5436,0.4451,0.652,0.1,0.25,0.2,0.1,0.1,0.25
final_ensemble,,,,,,,0.352,0.2414,0.7964,0.6322,1.4077,34.93,731,19,75,0.5414,0.444,0.6501,0.1,0.25,0.2,0.1,0.15,0.2
final_ensemble,,,,,,,0.3493,0.2414,0.7939,0.6318,1.409,34.96,731,19,75,0.5392,0.4435,0.6482,0.1,0.25,0.2,0.1,0.2,0.15
final_ensemble,,,,,,,0.3573,0.2358,0.8075,0.6449,1.4085,35.14,732,18,75,0.5499,0.4421,0.6605,0.1,0.25,0.2,0.15,0.0,0.3
final_ensemble,,,,,,,0.3573,0.2358,0.8041,0.6404,1.4044,35.02,732,18,75,0.548,0.4415,0.6574,0.1,0.25,0.2,0.15,0.05,0.25
final_ensemble,,,,,,,0.3547,0.2358,0.8004,0.6404,1.3989,34.87,732,18,75,0.5455,0.44,0.6553,0.1,0.25,0.2,0.15,0.1,0.2
final_ensemble,,,,,,,0.3547,0.2373,0.7996,0.6409,1.4008,34.86,731,19,75,0.5454,0.4412,0.6551,0.1,0.25,0.2,0.15,0.15,0.15
final_ensemble,,,,,,,0.3573,0.2336,0.8084,0.649,1.4077,35.28,731,19,75,0.551,0.4406,0.6624,0.1,0.25,0.2,0.2,0.0,0.25
final_ensemble,,,,,,,0.3573,0.2343,0.8027,0.6423,1.4041,35.19,730,20,75,0.5479,0.4405,0.6575,0.1,0.25,0.2,0.2,0.05,0.2
final_ensemble,,,,,,,0.3547,0.2342,0.8007,0.6423,1.4008,35.16,731,19,75,0.546,0.4393,0.6561,0.1,0.25,0.2,0.2,0.1,0.15
final_ensemble,,,,,,,0.3547,0.2371,0.7942,0.6366,1.3921,34.47,732,18,75,0.5429,0.4397,0.6511,0.1,0.25,0.25,0.0,0.0,0.4
final_ensemble,,,,,,,0.3493,0.2398,0.7938,0.6366,1.4049,34.75,731,19,75,0.5401,0.4419,0.6499,0.1,0.25,0.25,0.0,0.05,0.35
final_ensemble,,,,,,,0.3467,0.2398,0.7897,0.6295,1.4036,34.72,731,19,75,0.5362,0.4411,0.645,0.1,0.25,0.25,0.0,0.1,0.3
final_ensemble,,,,,,,0.3467,0.2385,0.7879,0.6225,1.3981,34.61,731,19,75,0.5342,0.4395,0.6418,0.1,0.25,0.25,0.0,0.15,0.25
final_ensemble,,,,,,,0.344,0.2373,0.7782,0.613,1.3973,34.67,730,20,75,0.5281,0.438,0.6335,0.1,0.25,0.25,0.0,0.2,0.2
final_ensemble,,,,,,,0.352,0.2398,0.7983,0.628,1.4139,35.0,732,18,75,0.5411,0.444,0.6494,0.1,0.25,0.25,0.05,0.0,0.35
final_ensemble,,,,,,,0.3493,0.2398,0.7973,0.6302,1.4098,34.87,732,18,75,0.5399,0.4427,0.6492,0.1,0.25,0.25,0.05,0.05,0.3
final_ensemble,,,,,,,0.3467,0.2386,0.7925,0.6237,1.4063,34.86,731,19,75,0.5358,0.4408,0.6443,0.1,0.25,0.25,0.05,0.1,0.25
final_ensemble,,,,,,,0.3467,0.2401,0.7897,0.6304,1.4096,34.93,730,20,75,0.5363,0.4422,0.6453,0.1,0.25,0.25,0.05,0.15,0.2
final_ensemble,,,,,,,0.3467,0.2388,0.7905,0.6304,1.4082,34.88,730,20,75,0.5366,0.4412,0.6457,0.1,0.25,0.25,0.05,0.2,0.15
final_ensemble,,,,,,,0.3573,0.2348,0.8073,0.6433,1.3962,34.69,732,18,75,0.5495,0.4396,0.6599,0.1,0.25,0.25,0.1,0.0,0.3
final_ensemble,,,,,,,0.352,0.2388,0.8052,0.6433,1.4003,34.72,732,18,75,0.5462,0.4413,0.6579,0.1,0.25,0.25,0.1,0.05,0.25
final_ensemble,,,,,,,0.352,0.2388,0.8004,0.6366,1.3962,34.67,732,18,75,0.5434,0.4407,0.6534,0.1,0.25,0.25,0.1,0.1,0.2
final_ensemble,,,,,,,0.352,0.2388,0.7994,0.6363,1.3981,34.67,731,19,75,0.5431,0.441,0.6528,0.1,0.25,0.25,0.1,0.15,0.15
final_ensemble,,,,,,,0.352,0.2345,0.8088,0.6471,1.397,34.89,733,17,75,0.5481,0.4382,0.6608,0.1,0.25,0.25,0.15,0.0,0.25
final_ensemble,,,,,,,0.3547,0.2358,0.8072,0.6476,1.3997,34.85,733,17,75,0.549,0.4401,0.6608,0.1,0.25,0.25,0.15,0.05,0.2
final_ensemble,,,,,,,0.352,0.2359,0.8026,0.641,1.3989,34.81,732,18,75,0.545,0.4394,0.6559,0.1,0.25,0.25,0.15,0.1,0.15
final_ensemble,,,,,,,0.3413,0.2315,0.8108,0.6472,1.4,35.12,730,20,75,0.5433,0.4342,0.6596,0.1,0.25,0.25,0.2,0.0,0.2
final_ensemble,,,,,,,0.344,0.2315,0.8085,0.6472,1.4014,35.23,730,20,75,0.544,0.4351,0.6591,0.1,0.25,0.25,0.2,0.05,0.15
final_ensemble,,,,,,,0.3493,0.2342,0.7941,0.6369,1.3907,34.44,732,18,75,0.5403,0.4365,0.6501,0.1,0.25,0.3,0.0,0.0,0.35
final_ensemble,,,,,,,0.344,0.2345,0.793,0.6359,1.3885,34.34,731,19,75,0.5371,0.435,0.6482,0.1,0.25,0.3,0.0,0.05,0.3
final_ensemble,,,,,,,0.3413,0.2345,0.7878,0.6279,1.3885,34.43,731,19,75,0.5326,0.4343,0.6425,0.1,0.25,0.3,0.0,0.1,0.25
final_ensemble,,,,,,,0.3413,0.2358,0.7785,0.6145,1.3899,34.45,731,19,75,0.5271,0.4353,0.6337,0.1,0.25,0.3,0.0,0.15,0.2
final_ensemble,,,,,,,0.3387,0.2346,0.778,0.6145,1.389,34.48,730,20,75,0.5256,0.4338,0.6329,0.1,0.25,0.3,0.0,0.2,0.15
final_ensemble,,,,,,,0.3467,0.2385,0.7949,0.63,1.4098,34.98,732,18,75,0.5378,0.4412,0.6475,0.1,0.25,0.3,0.05,0.0,0.3
final_ensemble,,,,,,,0.3467,0.2385,0.7948,0.63,1.4098,34.97,732,18,75,0.5378,0.4412,0.6475,0.1,0.25,0.3,0.05,0.05,0.25
final_ensemble,,,,,,,0.3413,0.2371,0.7919,0.6363,1.403,34.74,732,18,75,0.5355,0.438,0.6473,0.1,0.25,0.3,0.05,0.1,0.2
final_ensemble,,,,,,,0.3413,0.2386,0.7871,0.6296,1.4049,34.78,731,19,75,0.5327,0.4392,0.6428,0.1,0.25,0.3,0.05,0.15,0.15
final_ensemble,,,,,,,0.3467,0.238,0.8042,0.6433,1.3921,34.56,732,18,75,0.5433,0.4383,0.6564,0.1,0.25,0.3,0.1,0.0,0.25
final_ensemble,,,,,,,0.3467,0.2382,0.8012,0.6433,1.3918,34.58,730,20,75,0.5424,0.4384,0.655,0.1,0.25,0.3,0.1,0.05,0.2
final_ensemble,,,,,,,0.344,0.2382,0.8006,0.6429,1.3932,34.59,730,20,75,0.5408,0.4379,0.6541,0.1,0.25,0.3,0.1,0.1,0.15
final_ensemble,,,,,,,0.344,0.2367,0.8041,0.6473,1.4033,34.88,729,21,75,0.5427,0.4385,0.6572,0.1,0.25,0.3,0.15,0.0,0.2
final_ensemble,,,,,,,0.344,0.2354,0.8015,0.6473,1.3964,34.75,729,21,75,0.5419,0.4367,0.656,0.1,0.25,0.3,0.15,0.05,0.15
final_ensemble,,,,,,,0.3413,0.2322,0.8051,0.6476,1.3984,35.13,728,22,75,0.5417,0.4344,0.6572,0.1,0.25,0.3,0.2,0.0,0.15
final_ensemble,,,,,,,0.352,0.2445,0.795,0.6364,1.4216,35.22,733,17,75,0.5418,0.4479,0.6509,0.1,0.3,0.1,0.0,0.05,0.45
final_ensemble,,,,,,,0.352,0.2431,0.7937,0.6364,1.412,34.97,733,17,75,0.5414,0.4457,0.6503,0.1,0.3,0.1,0.0,0.1,0.4
final_ensemble,,,,,,,0.3493,0.2431,0.7933,0.6367,1.412,34.97,733,17,75,0.54,0.445,0.6497,0.1,0.3,0.1,0.0,0.15,0.35
final_ensemble,,,,,,,0.3467,0.2431,0.7877,0.6234,1.4106,34.91,733,17,75,0.5343,0.4441,0.642,0.1,0.3,0.1,0.0,0.2,0.3
final_ensemble,,,,,,,0.3627,0.2426,0.8039,0.6373,1.4284,35.5,733,17,75,0.55,0.4505,0.6573,0.1,0.3,0.1,0.05,0.0,0.45
final_ensemble,,,,,,,0.36,0.2426,0.802,0.6307,1.4278,35.44,734,16,75,0.5467,0.4497,0.6536,0.1,0.3,0.1,0.05,0.05,0.4
final_ensemble,,,,,,,0.36,0.2429,0.8022,0.6307,1.4229,35.3,733,17,75,0.5468,0.4492,0.6537,0.1,0.3,0.1,0.05,0.1,0.35
final_ensemble,,,,,,,0.3573,0.2442,0.8004,0.6313,1.4243,35.28,733,17,75,0.545,0.4495,0.6526,0.1,0.3,0.1,0.05,0.15,0.3
final_ensemble,,,,,,,0.352,0.243,0.7991,0.6244,1.4167,35.09,732,18,75,0.5406,0.4463,0.6485,0.1,0.3,0.1,0.05,0.2,0.25
final_ensemble,,,,,,,0.368,0.2388,0.809,0.6378,1.4208,35.36,732,18,75,0.5543,0.4484,0.6609,0.1,0.3,0.1,0.1,0.0,0.4
final_ensemble,,,,,,,0.3627,0.2388,0.8072,0.6395,1.4208,35.31,732,18,75,0.5514,0.4471,0.6596,0.1,0.3,0.1,0.1,0.05,0.35
final_ensemble,,,,,,,0.3573,0.2388,0.8047,0.6395,1.4221,35.36,732,18,75,0.548,0.4459,0.6574,0.1,0.3,0.1,0.1,0.1,0.3
final_ensemble,,,,,,,0.3573,0.2388,0.8033,0.6399,1.4194,35.34,732,18,75,0.5476,0.4455,0.6569,0.1,0.3,0.1,0.1,0.15,0.25
final_ensemble,,,,,,,0.3547,0.2388,0.795,0.6258,1.4221,35.33,732,18,75,0.541,0.4453,0.6477,0.1,0.3,0.1,0.1,0.2,0.2
final_ensemble,,,,,,,0.36,0.2398,0.8107,0.648,1.4188,35.35,733,17,75,0.5528,0.4467,0.6636,0.1,0.3,0.1,0.15,0.0,0.35
final_ensemble,,,,,,,0.3547,0.2398,0.8085,0.6472,1.4175,35.31,733,17,75,0.5493,0.4452,0.6613,0.1,0.3,0.1,0.15,0.05,0.3
final_ensemble,,,,,,,0.352,0.2398,0.8044,0.6405,1.4216,35.36,733,17,75,0.5454,0.4451,0.6566,0.1,0.3,0.1,0.15,0.1,0.25
final_ensemble,,,,,,,0.352,0.2398,0.8056,0.643,1.4134,35.21,733,17,75,0.5463,0.4439,0.658,0.1,0.3,0.1,0.15,0.15,0.2
final_ensemble,,,,,,,0.352,0.2398,0.7977,0.6346,1.4147,35.28,733,17,75,0.5422,0.4441,0.6515,0.1,0.3,0.1,0.15,0.2,0.15
final_ensemble,,,,,,,0.3573,0.2425,0.8119,0.6509,1.4309,35.72,731,19,75,0.5524,0.4495,0.6646,0.1,0.3,0.1,0.2,0.0,0.3
final_ensemble,,,,,,,0.3573,0.2423,0.8118,0.6507,1.4276,35.65,732,18,75,0.5523,0.4488,0.6645,0.1,0.3,0.1,0.2,0.05,0.25
final_ensemble,,,,,,,0.3573,0.241,0.8069,0.6438,1.418,35.45,732,18,75,0.5495,0.4466,0.6599,0.1,0.3,0.1,0.2,0.1,0.2
final_ensemble,,,,,,,0.352,0.241,0.8025,0.6436,1.418,35.44,732,18,75,0.5455,0.4453,0.6568,0.1,0.3,0.1,0.2,0.15,0.15
final_ensemble,,,,,,,0.352,0.2418,0.798,0.6377,1.412,34.95,733,17,75,0.5429,0.4449,0.6527,0.1,0.3,0.15,0.0,0.0,0.45
final_ensemble,,,,,,,0.352,0.2418,0.7945,0.6371,1.4106,34.97,733,17,75,0.5418,0.4447,0.6509,0.1,0.3,0.15,0.0,0.05,0.4
final_ensemble,,,,,,,0.352,0.2419,0.7955,0.6371,1.4104,34.89,731,19,75,0.5421,0.4447,0.6514,0.1,0.3,0.15,0.0,0.1,0.35
final_ensemble,,,,,,,0.352,0.2419,0.7926,0.6307,1.409,34.87,731,19,75,0.5399,0.4445,0.6478,0.1,0.3,0.15,0.0,0.15,0.3
final_ensemble,,,,,,,0.3467,0.2406,0.7839,0.6174,1.4036,34.75,731,19,75,0.532,0.4416,0.6382,0.1,0.3,0.15,0.0,0.2,0.25
final_ensemble,,,,,,,0.36,0.2399,0.7999,0.6325,1.4221,35.24,732,18,75,0.5465,0.4473,0.6533,0.1,0.3,0.15,0.05,0.0,0.4
final_ensemble,,,,,,,0.36,0.2399,0.798,0.6325,1.4194,35.17,732,18,75,0.5459,0.4468,0.6525,0.1,0.3,0.15,0.05,0.05,0.35
final_ensemble,,,,,,,0.3547,0.2413,0.7972,0.6325,1.4221,35.19,732,18,75,0.543,0.4468,0.6511,0.1,0.3,0.15,0.05,0.1,0.3
final_ensemble,,,,,,,0.352,0.2413,0.7977,0.6304,1.418,35.12,732,18,75,0.5414,0.4455,0.65,0.1,0.3,0.15,0.05,0.15,0.25
final_ensemble,,,,,,,0.3547,0.2413,0.7929,0.6253,1.4167,35.08,732,18,75,0.5403,0.446,0.6466,0.1,0.3,0.15,0.05,0.2,0.2
final_ensemble,,,,,,,0.36,0.2371,0.8062,0.6328,1.4202,35.21,733,17,75,0.5484,0.4453,0.6563,0.1,0.3,0.15,0.1,0.0,0.35
final_ensemble,,,,,,,0.3627,0.2371,0.8042,0.6333,1.4221,35.31,732,18,75,0.5493,0.4462,0.6561,0.1,0.3,0.15,0.1,0.05,0.3
final_ensemble,,,,,,,0.3573,0.2358,0.8006,0.6339,1.4153,35.11,732,18,75,0.5456,0.4431,0.6536,0.1,0.3,0.15,0.1,0.1,0.25
final_ensemble,,,,,,,0.3547,0.2358,0.7991,0.6406,1.4131,35.06,731,19,75,0.5452,0.4421,0.6547,0.1,0.3,0.15,0.1,0.15,0.2
final_ensemble,,,,,,,0.3467,0.2374,0.7948,0.6324,1.4164,35.14,730,20,75,0.5383,0.4416,0.6483,0.1,0.3,0.15,0.1,0.2,0.15
final_ensemble,,,,,,,0.36,0.2358,0.8101,0.6481,1.412,35.22,733,17,75,0.5527,0.4433,0.6634,0.1,0.3,0.15,0.15,0.0,0.3
final_ensemble,,,,,,,0.36,0.2358,0.8095,0.6503,1.4134,35.25,733,17,75,0.5529,0.4435,0.6639,0.1,0.3,0.15,0.15,0.05,0.25
final_ensemble,,,,,,,0.3627,0.2371,0.8054,0.6444,1.4134,35.25,733,17,75,0.5518,0.4449,0.6605,0.1,0.3,0.15,0.15,0.1,0.2
final_ensemble,,,,,,,0.36,0.2358,0.8005,0.6444,1.4079,35.15,733,17,75,0.549,0.4427,0.6578,0.1,0.3,0.15,0.15,0.15,0.15
final_ensemble,,,,,,,0.3573,0.2363,0.8127,0.6515,1.4221,35.6,732,18,75,0.5528,0.4444,0.6652,0.1,0.3,0.15,0.2,0.0,0.25
final_ensemble,,,,,,,0.3573,0.2342,0.8114,0.6504,1.4057,35.22,732,18,75,0.5522,0.4407,0.6642,0.1,0.3,0.15,0.2,0.05,0.2
final_ensemble,,,,,,,0.352,0.2342,0.8048,0.6437,1.4057,35.22,732,18,75,0.5462,0.4394,0.6579,0.1,0.3,0.15,0.2,0.1,0.15
final_ensemble,,,,,,,0.3547,0.2403,0.7923,0.6374,1.4057,34.87,732,18,75,0.5425,0.4437,0.6506,0.1,0.3,0.2,0.0,0.0,0.4
final_ensemble,,,,,,,0.352,0.2405,0.7929,0.6367,1.4036,34.75,731,19,75,0.5412,0.4428,0.6501,0.1,0.3,0.2,0.0,0.05,0.35
final_ensemble,,,,,,,0.352,0.2391,0.7921,0.6374,1.4008,34.7,731,19,75,0.5411,0.4416,0.6499,0.1,0.3,0.2,0.0,0.1,0.3
final_ensemble,,,,,,,0.3493,0.2391,0.7882,0.631,1.3981,34.54,731,19,75,0.5373,0.4405,0.6454,0.1,0.3,0.2,0.0,0.15,0.25
final_ensemble,,,,,,,0.3413,0.2391,0.7827,0.6244,1.3981,34.53,731,19,75,0.5303,0.4385,0.639,0.1,0.3,0.2,0.0,0.2,0.2
final_ensemble,,,,,,,0.3573,0.2373,0.7942,0.6317,1.4112,35.04,732,18,75,0.5433,0.4434,0.6499,0.1,0.3,0.2,0.05,0.0,0.35
final_ensemble,,,,,,,0.352,0.2386,0.7959,0.6305,1.4139,35.06,732,18,75,0.5409,0.4432,0.6492,0.1,0.3,0.2,0.05,0.05,0.3
final_ensemble,,,,,,,0.352,0.2399,0.7929,0.6305,1.4126,34.98,732,18,75,0.54,0.4438,0.6479,0.1,0.3,0.2,0.05,0.1,0.25
final_ensemble,,,,,,,0.3467,0.2413,0.7942,0.6323,1.4194,35.1,732,18,75,0.5381,0.4444,0.648,0.1,0.3,0.2,0.05,0.15,0.2
final_ensemble,,,,,,,0.344,0.2413,0.791,0.6323,1.4167,35.02,732,18,75,0.5358,0.4433,0.6461,0.1,0.3,0.2,0.05,0.2,0.15
final_ensemble,,,,,,,0.3573,0.2318,0.8036,0.6321,1.3995,34.82,731,19,75,0.5462,0.4383,0.6543,0.1,0.3,0.2,0.1,0.0,0.3
final_ensemble,,,,,,,0.3547,0.2318,0.8012,0.6321,1.3953,34.74,731,19,75,0.5441,0.437,0.6527,0.1,0.3,0.2,0.1,0.05,0.25
final_ensemble,,,,,,,0.3547,0.2331,0.7994,0.6388,1.3995,34.8,731,19,75,0.5449,0.4385,0.6542,0.1,0.3,0.2,0.1,0.1,0.2
final_ensemble,,,,,,,0.3493,0.2371,0.7939,0.6401,1.4098,34.99,732,18,75,0.5408,0.4411,0.6512,0.1,0.3,0.2,0.1,0.15,0.15
final_ensemble,,,,,,,0.36,0.2306,0.8071,0.651,1.4008,34.94,731,19,75,0.5523,0.4385,0.663,0.1,0.3,0.2,0.15,0.0,0.25
final_ensemble,,,,,,,0.3627,0.2318,0.8035,0.6504,1.4003,34.91,732,18,75,0.5525,0.4398,0.6618,0.1,0.3,0.2,0.15,0.05,0.2
final_ensemble,,,,,,,0.3573,0.2318,0.8023,0.6504,1.3981,34.82,731,19,75,0.5494,0.4381,0.6601,0.1,0.3,0.2,0.15,0.1,0.15
final_ensemble,,,,,,,0.352,0.2296,0.8085,0.6507,1.3995,35.15,731,19,75,0.5487,0.4357,0.662,0.1,0.3,0.2,0.2,0.0,0.2
final_ensemble,,,,,,,0.3493,0.2294,0.8064,0.6507,1.3984,35.09,733,17,75,0.5467,0.4347,0.6605,0.1,0.3,0.2,0.2,0.05,0.15
final_ensemble,,,,,,,0.3493,0.2376,0.7937,0.6381,1.394,34.51,731,19,75,0.5404,0.439,0.6504,0.1,0.3,0.25,0.0,0.0,0.35
final_ensemble,,,,,,,0.3493,0.2365,0.7916,0.6374,1.3945,34.53,730,20,75,0.5396,0.4384,0.6492,0.1,0.3,0.25,0.0,0.05,0.3
final_ensemble,,,,,,,0.344,0.2365,0.7863,0.6307,1.3932,34.52,730,20,75,0.534,0.4369,0.6434,0.1,0.3,0.25,0.0,0.1,0.25
final_ensemble,,,,,,,0.3413,0.2365,0.7816,0.6244,1.3904,34.45,730,20,75,0.53,0.4358,0.6385,0.1,0.3,0.25,0.0,0.15,0.2
final_ensemble,,,,,,,0.3387,0.2357,0.7813,0.6218,1.3858,34.29,731,19,75,0.5281,0.434,0.637,0.1,0.3,0.25,0.0,0.2,0.15
final_ensemble,,,,,,,0.3493,0.2331,0.7979,0.6281,1.397,34.65,733,17,75,0.5396,0.4367,0.6488,0.1,0.3,0.25,0.05,0.0,0.3
final_ensemble,,,,,,,0.352,0.2331,0.7957,0.6303,1.3943,34.57,733,17,75,0.5408,0.437,0.6491,0.1,0.3,0.25,0.05,0.05,0.25
final_ensemble,,,,,,,0.3493,0.2331,0.7979,0.6296,1.3956,34.57,733,17,75,0.5399,0.4365,0.6493,0.1,0.3,0.25,0.05,0.1,0.2
final_ensemble,,,,,,,0.344,0.2331,0.7968,0.6298,1.3956,34.57,733,17,75,0.537,0.4352,0.6478,0.1,0.3,0.25,0.05,0.15,0.15
final_ensemble,,,,,,,0.3547,0.2339,0.7984,0.6327,1.394,34.68,731,19,75,0.5434,0.4381,0.6517,0.1,0.3,0.25,0.1,0.0,0.25
final_ensemble,,,,,,,0.3547,0.2339,0.7955,0.6393,1.3967,34.72,731,19,75,0.5439,0.4385,0.6527,0.1,0.3,0.25,0.1,0.05,0.2
final_ensemble,,,,,,,0.3467,0.2312,0.7954,0.6393,1.3871,34.52,731,19,75,0.5398,0.4335,0.651,0.1,0.3,0.25,0.1,0.1,0.15
final_ensemble,,,,,,,0.352,0.2296,0.8089,0.6489,1.3951,34.83,729,21,75,0.5484,0.435,0.6615,0.1,0.3,0.25,0.15,0.0,0.2
final_ensemble,,,,,,,0.3467,0.2305,0.8064,0.6489,1.3956,34.75,728,22,75,0.5451,0.4343,0.6593,0.1,0.3,0.25,0.15,0.05,0.15
final_ensemble,,,,,,,0.3413,0.231,0.8037,0.6508,1.3992,35.12,729,21,75,0.5419,0.4338,0.6577,0.1,0.3,0.25,0.2,0.0,0.15
final_ensemble,,,,,,,0.3493,0.2336,0.7906,0.6392,1.3871,34.43,731,19,75,0.5397,0.4355,0.6493,0.1,0.3,0.3,0.0,0.0,0.3
final_ensemble,,,,,,,0.344,0.2338,0.7877,0.6303,1.3863,34.42,730,20,75,0.5344,0.4342,0.6439,0.1,0.3,0.3,0.0,0.05,0.25
final_ensemble,,,,,,,0.3413,0.2338,0.7809,0.6218,1.3849,34.36,730,20,75,0.5293,0.4333,0.6373,0.1,0.3,0.3,0.0,0.1,0.2
final_ensemble,,,,,,,0.3387,0.2331,0.7809,0.6201,1.3817,34.24,731,19,75,0.5276,0.4318,0.6362,0.1,0.3,0.3,0.0,0.15,0.15
final_ensemble,,,,,,,0.3413,0.2345,0.7908,0.6303,1.3956,34.6,733,17,75,0.5339,0.4354,0.6447,0.1,0.3,0.3,0.05,0.0,0.25
final_ensemble,,,,,,,0.3387,0.2345,0.7882,0.6309,1.3956,34.58,733,17,75,0.532,0.4347,0.6432,0.1,0.3,0.3,0.05,0.05,0.2
final_ensemble,,,,,,,0.336,0.2345,0.7916,0.6319,1.3948,34.59,732,18,75,0.5319,0.4339,0.6446,0.1,0.3,0.3,0.05,0.1,0.15
final_ensemble,,,,,,,0.344,0.2289,0.801,0.638,1.3784,34.39,732,18,75,0.5399,0.4301,0.6525,0.1,0.3,0.3,0.1,0.0,0.2
final_ensemble,,,,,,,0.3387,0.2289,0.8008,0.6453,1.3784,34.33,732,18,75,0.5387,0.4288,0.654,0.1,0.3,0.3,0.1,0.05,0.15
final_ensemble,,,,,,,0.3413,0.2289,0.8055,0.6491,1.4005,34.93,729,21,75,0.5421,0.4327,0.6579,0.1,0.3,0.3,0.15,0.0,0.15
final_ensemble,,,,,,,0.3573,0.244,0.7979,0.6366,1.4268,35.34,731,19,75,0.5453,0.4497,0.6533,0.1,0.35,0.1,0.0,0.0,0.45
